id,date,username,tweet
1364364690965491712,2021-02-24,kompascom,kaJumlah sus aktif Covid-19 (yaitu orang yang sedang dirawat atau menjalani isolasi mandiri) di Depok mencapai 3.748 pasien.  https://t.co/SM1u7KWb1K
1364231062109507584,2021-02-23,infodepok_id,"Kepala Dinas Lingkungan Hidup dan Kebersihan (DLHK) Kota Depok Ety Suryahati menegaskan, operasional taman kelurahan belum akan dibuka dalam waktu dekat. Hal ini dilakukan untuk memutus rantai penyebaran Covid-19.  “Kalau waktu dekat, belum ada rencana (…  https://t.co/ErX13MQAOs  https://t.co/bZpsksZ9t4"
1364194670817910797,2021-02-23,taufansd,"@firdzaradiany mas gugus covid Depok yang respon punya kontaknya, teman dan istrinya Positif Covid, sementara kondisi udah batuk dan sesak, terimakasih"
1364174537378603009,2021-02-23,siarandepok,317 Kasus Baru Covid-19 di Kota Depok.   https://t.co/QvrFSSFXKL
1364159206916378626,2021-02-23,setyo_stefanus,Yuuk kita tanya jawaab lagi sama murid 😁........ #covid_19 #covid #tiktok #smk #smkbroadcast #smkghamacarakadepok @ Depok  https://t.co/odIshBYm5E
1364152219449233408,2021-02-23,spotsketsa,"Zona Hijau COVID-19 di Depok Bertambah, Total Ada 3.641 RT   https://t.co/miHioh9xLP  https://t.co/mMZ3xWp3Fs"
1364131270117060617,2021-02-23,vivacoid,"Zona Hijau COVID-19 di Depok Bertambah, Total Ada 3.641 RT  https://t.co/5XAnnx2eFf"
1364125273042509824,2021-02-23,antara_jabar,Zona hijau COVID-19 di Kota Depok bertambah 135 RT - ANTARA News Jawa Barat  https://t.co/D1a4jmlQPB
1364124596299915265,2021-02-23,merdekadotcom,"3.641 RT di Depok Kini Masuk Zona Hijau Covid-19: ""Terjadi penurunan RT Zona Kuning sebanyak 127,"" paparnya.  https://t.co/n6OXHX120m"
1364113046679941121,2021-02-23,voidotid,Zona Hijau COVID-19 di Depok Bertambah 135 RT  https://t.co/kGsuITXsPn
1364003175464771585,2021-02-23,rafiandratfr,Ada yang punya info vaksinasi COVID-19 lansia di Depok?
1363996078173917191,2021-02-23,mhilmi_setiawan,@pemkotdepok maaf mau tanya lokasi Vaksinasi Covid-19 untuk wilayah Kota Depok dimana ya? Saya sudah dapat nomor tiket untuk kategori jurnalis/wartawan
1363988710400794624,2021-02-23,kompascom,"Pemerintah Kota Depok mencatat 144 kasus baru Covid-19, 331 pasien Covid-19 pulih, dan 6 pasien Covid-19 meninggal, kemarin.  https://t.co/laNIr7q6WR"
1363897635581566981,2021-02-23,julizhanti,"Dpt tpt di UMKM GIANT BBM TOLE ISKANDAR DEPOK di saat Pandemi Corona, tetep Optimis tuk dpt uang recehan tuk bayar air, listrik, beli kuata HP Alhamdulillah, Dinas UMKM sdh sangat membantu  #jualan pempek, siomay punya mba q yg super eunak  Pak @IdrisAShomad  Ibu @fahiraidris  https://t.co/ZNGu2YvQny"
1363887417640374275,2021-02-22,rioprosetara,@Sofy_Beeeeee maksudnya si anies lbh rendah moralnya  1. ada covid pura2 kena covid sampe dikarantina 1 bln itu jg krn ada risma diangkat mentri blusukan di dki membuat anies lupakan covidnya 2. ada banjir menghilang lama trus cuma konpres basa basi banjir dki itu kiriman di bogor dan depok
1363820718895501313,2021-02-22,mustofa26384913,😂😂😂 tahun 2020 anies pake tameng covid ...tahun 2021 anies tameng nya kiriman bogor depok Tangerang
1363736558050758657,2021-02-22,faqinihbos,"@mlbbfess Depok kota awal dari semua awal,korona dr depok, begal depok, gengster depok wkwkwk canda depok"
1363733642363564038,2021-02-22,kurniyawan_23,@pemkotdepok utk wilayah depok pembagian zona mengenai covid dapat di akses dimana ya min?
1363704863452880902,2021-02-22,koramil12mlati,Pada perpanjangan pelaksanaan Pemberlakuan Pembatasan Kegiatan Masyarakat Mikro saat ini masih terjadi di Kapenewon Depok Kab. Sleman warga yang dinyatakan positif dan meninggal dunia kemudian dimakamkan secara protokol Covid 19. Selasa (22/02/2021).  https://t.co/yeXm33V2K0
1363687524204445696,2021-02-22,depokinfo_,"#News: Masyarakat Terdampak Covid-19 Meningkat, Nur Azizah Dorong Pemkot Bekasi Perbaiki DTKS  https://t.co/KVyi32pppz | Depok News"
1363676572499070977,2021-02-22,humaspanmaspol1,Giat Opresai Yustisi diwilayah Hukum Polsek Pancoran mas dan pembagian Masker kepada warga masyarakat pengguna jalan # putus penyebaran covid 19 diwilayah depok  https://t.co/kynKjlSDiI
1363624426638483458,2021-02-22,kompascom,"Kini kasus aktif Covid-19 di Depok mencapai 4.000 pasien, bertambah 81 dibandingkan kemarin.  https://t.co/oLorpjuqqz"
1363568110750498817,2021-02-22,jhonamerah,Cek Fakta: Virus Corona Disebut Hanya Fitnah dari Elite Global agar Hambat Kebangkitan Umat Islam - Pikiran Rakyat Depok  https://t.co/NFOLOTO7ND
1363527946913206277,2021-02-21,66wine,"@Corona_KafirNw Anies yg banjir jkt, yg diserang bogor sm depok Pekok nih prof.... Kalo ngomong yg berimbang lah..m"
1363510370615185411,2021-02-21,dianaluvjc,"Yang begini ini loh aneh.. Jabar tuh kasus covid penyumbang banyak Depok, bogor,bekasi. Tapi malah yg pertama vaksin yg lansia, Bandung @PemprovJabar @KemenkesRI @BudiGSadikin"
1363491008407724034,2021-02-21,yaneduard12,"Kunjungan Ke Panti Asuhan st.Fransiskus Depok. Puji Tuhan mereka semua telah pulih, setelah positif terpapar covid 19.  https://t.co/G3ynyRyYdR"
1363458726204608517,2021-02-21,denisasywlk,"@IlhamGymnasti12 Wkwkwkw Depok trs,covid kiriman Depok,banjir kiriman Depok"
1363437585696256006,2021-02-21,polsekgajahmgkr,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo,  https://t.co/rkCZwOZuQx., menerapkan protokol kesehatan mengukur suhu tubuh sebelum melakukan peninjauan Posko PPKM Mikro Covid-19 yang terletak di Kelurahan Maguwoharjo, Kecamatan Depok, Kabupaten Sleman, Jumat (19/2).  https://t.co/ykIdXJUn0H"
1363393197045551104,2021-02-21,chandri0603,@Billy_Rania @PelatihMolor Btw depok mmng seperti tak ada covid.
1363298620125061120,2021-02-21,dianaluvjc,"@dokterMade @Bagasta8 @ProfesorZubairi @DokterPodcast @dirgarambe @drpriono1 @tirta_hudhi @ferdiriva @febrinasugianto @afrkml Sedangkan bekasi, depok yg kena covid lebih banyak daripada bandung"
1363298344362143744,2021-02-21,billy_rania,"Assalamualaikum lur semua minta Infonya dah H 4 blm ada satgas COVID-19 dtg rmh  Nyokap gw di Depok ada yg tau prosedurnya utk org2 yg dah kena COVID-19 gg , gmn dgn obat2 nya soalnya makanan gg kuatir HELP ME PLS😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭"
